id,question,concept,true_answer,wrong1,wrong2,wrong3,wrong4
f9c52989bbe5f473267c6b39ceb12bff,What will someone like be if they receive a surprising bill?,,irritated,annoyance,happy,humor,might scare
1e0cba30428e7e84b2ea439c18bd0c2e,Most of the country can be described as something.  What can it be described as?,,great outdoors,continent,region,america,forests
8b42ec5073c6c42c56405a8c488f9921,When getting in shape you need to have this in between workouts?,,period of recovery,give up,eat more,dance,jogging
cddd80bcfaafae69cbf51cf9ce181397,Why do people like getting wet in the summer?,,cooling off,get cold,relax,catching cold,catch cold
1a3372da798c1e7c230e3008df23b54e,Where would you get an eyeglasses case if you do not have one?,,store,factory,bag,purse,shirt pocket
75ae2fa51a83647faf2b9d83a9cbe261,Where are thousands of acres of farmland and Mt. Rushmore?,,north dakota,house,farming areas,countryside,michigan
4d27037f39df8e643114f22509c334af,"The spy left the record at the drop, his handlers could be seen doing what?",,picking up,hold onto,carrying,pick up,catch
8c094a37b9b01ffd315ab1e4b6ea2374,"Sweet is a great taste on its own, but it also goes great with what?",,sour,bitter,salty,dry,savory
2c78d07e3506f6b2e56051ecaf1fc964,Noise takes the form of static in a radio what?,,transmission,classroom,movie theatre,car,bowling alley
44c4302e43564d4f75e23e4bb1e1aecc,WHat do you need to do when you buy something so you dont overspend?,,have in mind,paying,spend money,get money,make list
de4d72dc43a9c3856f474256852d1d07,"A cat wants to sleep, how will it lay?",,comfortable position,floor,residential area,family room,upside down
3d73e0f73eecf51d7e5f5b780e6d5a34,Where are you if a cow you've raised gets an award?,,county fair,stable,barnyard,sheepfold,farmyard
0d217b38f23357746aaa44720603ef8b,"There was only one room in the place where Bill slept.  It had a bed, a fridge, a stove, a couch, and a television.  Where might he be?",,apartment,motel,school,hotel,friend's house
62ec8738c2f42f12be12b040533998c2,James found two abandoned garbage cans behind an old building.  Where might they have been concealed?,,alley,driveway,garage,street,own backyard
5619e8ee5b40e8b8f944c1d74d47facd,Where can you put leftover soup?,,container,toilet mug,cupboard,supermarket,jar
9bdfb101c487ac598f6e4686cf774703,Where might you use a forklift to stack boxes onto shelves?,,warehouse,loading dock,construction site,supermarket,construction yard
83831169e20c96b351b76bebdd51feb9,Where would you find a cottage that gets flooded often?,,rural area,desert,painting,fairy story,mountains
87d3da044d4d5ba8138b65d5760bef19,"In the battle they would fight enemy, their only goal was ultimate what?",,victory,get hurt,be killed,death,dying
37087b542cc140905626a5260d38d87a,"The view was sharp in front of the flashlight after changing batteries, what was it like before?",,dim,inaccurate,above board,blunt,flat
906cdf65b76e386b2bb689e472579cf7,What does living life too hard lead to?,,early death,over age,valuable,joy,happiness
292b133dfe8ee3ce07299e12f152d225,What is the ping sent from a spam blog called?,,sping,ham,splurp,splog,blam
5e7d78d03ac795513f9e54ce266c36ca,The key to living life and not just existing is what?,,happiness,acquiring knowledge,purpose,existing,joy
96b45a25923641c2228519f763911c8f,What type of areas have parking lots for stores?,,urban area,business district,airport,amusement park,commercial
1a4a6d237a68654b47050c1e54be1b88,"The student felt bad for his failure, he no longer felt what?",,worthy,he felt like he lost control,choice,excellent,honest
639765bef60dc46099346e51ace8b776,"If I am near a river with flowing water, which planet am I likely on?",,planet earth,mars,wisconsin,waterfall,mountainous area
733c237189194d95e5ceb78887b13bbb,"If you worked at an office building, where you might find a ficus tree?",,boss's office,hallway,large pot,tropical zones,tropical region
11ecb7731cf3e52edce9d2de7e35eb93,Where can you buy material for making a pillow?,,fabric store,construction,toy store,factory,house
6ebb8e10360d4c5951ff0f2d8a63adfe,"Jason seemed calm on the exterior, but his recent loses had made him what?",,frustrated,anxious,flustered,excited,calmness
2c33d0863ae765a238f35c6778a94df4,Where  might someone find lots of homes with a balcony railing?,,apartment complex,theater,hotel,new orleans,theatre
8cf9ef40af9a224ae084909de113d4eb,In movies car chases usually wreck a what stand?,,produce,construct,creation,make,build
131e23dad8d4f1242322f7ace52de039,What happens when a person goes the wrong way?,,make mistakes,schizophrenia,ridiculous,unpleasant things,shameful
6bbd16ac000bfcb76056f1e866277777,What could be moved to stop a hinged door from moving?,,jamb,doorway,building,pantry,furnace
d549e7208ceae6c28a3ebacc76702cef,"The elephants had way more personality than he expected, he found the younger ones were quite playful and what?",,cute,large,very big,clear tree trunks away,sweet
985a334a6a0d36bffe1cb6282ef3669a,What runway involves shoes that would not be seen on a drag queen?,,bowling alley,aircraft takeoff,military base,fashion show,golf course
ea7c480f26ddc1d144b21aba1e041bc9,What would a bee buzzing around a farm hope to find?,,herb garden,sky,story book,great outdoors,picnic
f5e661359caeaa13ad4119aa016b0f64,What might be the result if one is convicted of obstructing justice?,,going to jail,injustice,fear,bad,criminal charges
4480509bffb92a1c28560387c7771f07,"Where can you buy copy paper, pens and desks?",,office supply store,computer printer,artist's studio,classroom,supermarket
626edc70e2e4824b985029dd52db0f9a,Where would you find a computer near very young people learning?,,classroom,apartment,house,hallway,demonstration
468fdcf557b33d7370a5400e5e22d257,What the positive consequences of drinking alcohol?,,have fun,death,frequent urination,slurring words,sickness
eabe4d3687904666fbbe0f3b683582c1,What would be a good way to satisfy my curiosity?,,find truth,see particular program,go to market,attend school,pizza
d0ac693e1405886d9dd77b745d295c3f,Where is dust likely to be visible in sunlight?,,windowsill,ground,restaurant,library,carpet
6d30f8bc784636847960631951b5200a,"James raised the stairs, but john wanted to get up too.  What did James have to do to the stairs?",,lower,push down,demotion,pay cut,repair
0307a5c55ddf34d6976a5f0d7b8b2b5b,"The lizard was certainly out of its element in the bustling capital of San Jose, where was the lizard?",,costa rica,captivity,encyclopedia,new mexico,imagination land
56b4e5f2da0f6b59b468b203d1c01373,Where can you buy opera glasses that are old?,,antique store,museum,woman's purse,supermarket,theater
44afe439a8e9f5a9afad14d51e8bea41,what is better than a paper clip to hold together paperwork in a hospital desk drawer?,,file folder,staple,desk drawer,plastic holder,hospital
258e37456f06d455322d2cd2db3232c3,"James is a normal person, but sometimes he's under the weather.  Normal people feel what sometimes?",,ill,tangential,reverse,uncommon,unconventional
fbcab8ad2e4e5b7d4d7e57c642aadeac,"Fish have fins to move underwater, but can't walk because what?",,no legs,they're stupid,scales,gills,bones
443e6c982e2214198c7e1cc73e83a448,John can't eat lunch right now.  He does not what?,,have food,get food,prepare food,buy food,need food
d2ef6e4219df1f8d3b90e9d9a810d42c,What do dogs need to get so they behave appropriately?,,trained,they will marry,require water,need food,get lost
d4c00a2c6fea19ec225652f967a276e2,"The bird was tired, where did it land?",,roof,cage,sky,on the head of a man,countryside
0307fa64cb2a6c1773684b0a4d3f56e2,Where could you go on top of a superhighway?,,industrialized country,city,rural area,cyberspace,computer network
9ae1e8c0355bd6db55c102066e63599b,Where is a pack horse likely to work?,,dude ranch,women's literature,race track,belmont park,a movie
f37d88028a1297caa0afb23d9785416d,"If the captain of a crew was going to an arena, what type of crew would he be in?",,basketball team,battleship,airplane cabin,military,solider
101980f2cd48da020603c884bde79e15,Where will you find wheat planted?,,farmer's field,bread,countryside,the forest,mill
e7492d68729db4a1faddbf6014d240ca,Where are you likely to see more than one office building?,,city,work,industrial complex,new york,suburbia
b3cbfdccf69322f93fa7317aacc2cca8,What causes someone to stop driving immediately?,,lack of fuel,traffic jams,wheels turning,illness,tire wear
48f97037c22ef4f7965f3205e25a890c,"The child was asked where his ear is, what did the child respond with?",,side of head,person's head,serial killer's bedroom,ground,missing
414433a6ef515ef5e12fb222200c4ca2,"The training explained his job was to serve customers, whatever they needed he should do what?",,help,come back,smile,money,pay to
0029a0f6e962a0b87bb9908a7a8ef1e1,If a person isn't thick they are what?,,slender,sparse,unacquainted,skinny,free flowing
0a2af0971719ef98121dddf0187045ea,"The student was attending a lecture on engineering, what was he hoping to do?",,gain knowledge,become smartet,inspiration,go to sleep,gaining knowledge
f8f986a34c416cba04d346fd3f8bea04,If there is no windows in the area where are you likely to find a fire extinguisher?,,stairwell,house,school bus,window,garage
3d9b7ab6f887f329deea37ed37c516ae,Where would a sofabed be used only for guests?,,spare room,sitting room,living room,basement,dinning roam
7eefa2b5fea739ab52ddb0d9830e90a4,"She tried to show her grandma she could look up the restaurant's information on her smartphone, but the old lady wanted to just use the what?",,yellow pages,new york,business sector,canada,big city
4a463ca5b3485d87e256f287feb96128,"What is something not optional, that I have to do?",,obligatory,mandatory,required,selective,compulsory
f498d5cc137e7e36766beeacfde99c4c,What would you need to do to start work if you do not work in your house?,,go somewhere,walk in rain,sleep at night,rest,ride bus
67300a58441566e71a22923b78168a82,Where is building likely to be rapid?,,urban area,home,town,rooms,office
42d8c2c6cd46df84df7bf732a6dc5eb3,Dan is driving a car.  His foot presses the accelerator.  The car should be doing what?,,moving,going someplace,getting somewhere,slow down,get sleepy
dcb52b9e3fff66a6790ee8c29238fb66,"The churchyard was the furthest east in all the contiguous states, it was located in which?",,maine,country side,near the ocean,city,michigan
5b1120e95b3040ff07bd2779de13dc49,What do you do to win when you compete against someone?,,practice,cheat,fair,sabotage,in competition
f109987290db4319f7826dfc939b1058,"The dog really liked the treats, which was good since they were for the health of his what?",,teeth,two eyes,four legs,one mouth,two ears
a92af920549fca2315987c059f07e7d6,What would a paper be if the typing on the paper was made using foreign characters?,,indeterminate,communication,carpal tunnel syndrome,communicating,japanese
38e3317e9338da76801eb2f2dbfec605,"The ladies at the salon had plenty of curiosity, anytime someone came in they wanted to what?",,hear news,examine thing,go to market,attend school,bad news
765713f784ddc4197828f4646179ae88,"The machine was very intricate, it was quite an what?",,apparatus,box,appliance,wash dishes,implement
623037d32f3726a795fa8de66fb0bd19,What is something bad not likely to be to anyone?,,beneficial,profitable,valued,competent,excellent
ca655773732d07d4bf92a715d4cc3dc9,Where is someone living in new York City's bathroom located that they use the most?,,apartment,at hotel,restaurant,public building,public place
25d9bf22ea1670e75373d8f32171b5ed,"The lady was eating less sweets and snacks, this did what to her weight?",,reduced,defecating,will be fatty,becoming full,gaining weight
f6185f959127854fd4f937ee032a8ea5,"The committee represent the rest of the members, they met every Sunday right after what?",,church,park,business,government,city hall
f284e3f947618bf5ab1a8d26a4473cb5,What do you put on the surface covered with linoleum?,,furniture,kitchen floor,house,mobile home,living room
de13bee46aea2a9835d67c804a24403a,"The cows were enjoying the sunshine and solitude by the barn, where were they?",,farmyard,fairgrounds,countryside,on the moon,give birth to dogs
e13aafcc0fa43f695280961f4b2bedd5,Where could you find a barbershop that is not in a separate building from other stores?,,shopping mall,hair salon,small town,village,city
ec68a2f88bd7c9dc8eb10f4ba7f8b23d,"While still on a trip there's pretty much only one place to unload your luggage, where?",,at hotel,train station,ship,bus stop,bus depot
