id,question,concept,answer1,answer2
2060,"At the smoothie bar Victoria decided to buy Erin their first wheatgrass smoothie, because _ thought they were delicious.",,Victoria,Erin
2061,"At the smoothie bar Victoria decided to buy Erin their first wheatgrass smoothie, but _ thought they were gross.",,Erin,Victoria
2062,Henry tried to cut the bamboo in his yard using a trimmer but had difficulty because the _ was too long.,,bamboo,trimmer
2063,Henry tried to cut the bamboo in his yard using a trimmer but had difficulty because the _ was too short.,,trimmer,bamboo
2064,"The mover was successful getting the dresser out of the house, but not the desk, because the _ was big.",,desk,dresser
2065,"The mover was successful getting the dresser out of the house, but not the desk, because the _ was small.",,dresser,desk
2066,Lindsey gained a little weight so she gave Rebecca a few tank tops because they fit _ poorly.,,Lindsey,Rebecca
2067,Lindsey gained a little weight so she gave  Rebecca a few tank tops and they fit _ well.,,Rebecca,Lindsey
2068,"Victoria couldn't figure out how to motivate Lindsey to exercise every day, and _ hoped she would not come up with a plan.",,Lindsey,Victoria
2069,"Victoria couldn't figure out how to motivate Lindsey to exercise every day, but _ knew she would come up with a plan.",,Victoria,Lindsey
2070,"Craig loaned his jacket to Kyle, who ended up breaking the zipper; _ was remorseful.",,Kyle,Craig
2071,"Craig loaned his jacket to Kyle, who ended up breaking the zipper; _ was angry.",,Craig,Kyle
2072,Benjamin made a cup of rosehip tea for Donald even though _ knew they preferred green tea.,,Benjamin,Donald
2073,Benjamin made a cup of rosehip tea for Donald even though they knew _ preferred green tea.,,Donald,Benjamin
2074,"Angela is preparing Mary for tricky interview questions, because _ could use some help.",,Mary,Angela
2075,"Angela is preparing Mary for tricky interview questions, because _ wants to help her.",,Angela,Mary
2076,My mother made tacos today and burritos yesterday for lunch so the _ were older.,,burritos,tacos
2077,My mother made tacos today and burritos yesterday for lunch so the _ were fresher.,,tacos,burritos
2078,"Christopher gave lessons to Michael , as _ had so little piano playing knowledge and experience.",,Michael,Christopher
2079,"Christopher gave lessons to Michael , as _ had so much piano playing knowledge and experience.",,Christopher,Michael
2080,"No one dared to criticize Maria 's performance, while they felt free to demonize Katrina, as _ was so timid to them.",,Katrina,Maria
2081,"No one dared to criticize Maria 's performance, while they felt free to demonize Katrina, as _ was so intimidating to them.",,Maria,Katrina
2082,"Hunter had a disorder where they heard voices, whereas Neil did not, so _ took meds to deal with the voices.",,Hunter,Neil
2083,"Hunter had a disorder where they heard voices, whereas Neil did not, so _ did not take meds to deal with voices.",,Neil,Hunter
2084,"Josie likes reading books, horrors and biographies. Josie likes the _ because of the truths.",,biographies,horrors
2085,"Josie likes reading books, horrors and biographies. Josie likes the _ because of the scares.",,horrors,biographies
2086,The girl sewed a blanket instead of a mitten because the _ was less complicated.,,blanket,mitten
2087,The girl sewed a blanket instead of a mitten because the _ was more complicated.,,mitten,blanket
2088,"The government official was able to use the survey answers of Nick, but Nelson's answers were unusable because _ was being honest.",,Nick,Nelson
2089,"The government official was able to use the survey answers of Nick, but Nelson's answers were unusable because _ was being dishonest.",,Nelson,Nick
2090,The dictator gained power of the other country by using tanks rather than the planes because the _ were destroyed.,,planes,tanks
2091,The dictator gained power of the other country by using tanks rather than the planes because the _ were advanced.,,tanks,planes
2092,Brett drank several bottles of water every day while Neil drank several bottles of pop. _ was never dehydrated during the day.,,Brett,Neil
2093,Brett drank several bottles of water every day while Neil drank several bottles of pop. _ was often dehydrated during the day.,,Neil,Brett
2094,Tim decided to swap coffee with tea as he has read that tea contributes towards losing weight. The _ is the best option for losing weight.,,tea,coffee
2095,Tim decided to swap coffee with tea as he has read that tea contributes towards losing weight. The _ is not so good for losing weight.,,coffee,tea
2096,I smelled the cookies and wondered if mom was making oatmeal or chocolate chip.  I smelled melted chocolate so I ran down to get the _ cookies.,,chocolate chip,oatmeal
2097,I smelled the cookies and wondered if mom was making oatmeal or chocolate chip.  I smelled cinnamon so I ran down to get the _ cookies.,,oatmeal,chocolate chip
2098,"The woman swerved her bike to avoid the stroller but crashed into a wall, the _ was damaged.",,bike,stroller
2099,"The woman swerved her bike to avoid the stroller but crashed into a wall, the _ was unharmed.",,stroller,bike
2100,Nelson got a lien put on his house so Eric lent him some money which _ promised to pay back as soon as possible.,,Nelson,Eric
2101,Nelson got a lien put on his house so Eric lent him some money which _ expected to be paid back as soon as possible.,,Eric,Nelson
2102,"Since Betty is a lot less resourceful than Natalie, _ tends to save money easier.",,Natalie,Betty
2103,"Since Betty is a lot less resourceful than Natalie, _ tends to spend money easier.",,Betty,Natalie
2104,The job was found when a friend gave him a phone and a bus pass. The _ was older.,,phone,pass
2105,The job was found when a friend gave him a phone and a bus pass. The _ was temporary.,,pass,phone
2106,Samuel got onto Michael about how to clean despite the fact _ always helped clean the place.,,Michael,Samuel
2107,Samuel got onto Michael about how to clean despite the fact _ never helped clean the place.,,Samuel,Michael
2108,Ben went to a restaurant and was stuck between ordering ginger or peppermint tea. He chose the _ because he liked the bitterness.,,ginger,mint
2109,Ben went to a restaurant and was stuck between ordering ginger or peppermint tea. He chose the _ because he liked the freshness.,,mint,ginger
2110,You will see lots of weeds in the yard of Matthew but none in the yard of Aaron as _ loves outside work.,,Aaron,Matthew
2111,You will see lots of weeds in the yard of Matthew but none in the yard of Aaron as _ hates outside work.,,Matthew,Aaron
2112,Jesse was learning to parallel park when he hit the gas pedal so hard he hit the car behind him and got out to check on the _ .,,car,gas pedal
2113,Jesse was learning to parallel park when he hit the gas pedal so hard he hit the car behind him and removed his foot from the _ .,,gas pedal,car
2114,Cynthia got a much better score on their math test than Rebecca. _ took the time to study for it.,,Cynthia,Rebecca
2115,Cynthia got a much better score on their math test than Rebecca. _ didn't take the time to study for it.,,Rebecca,Cynthia
2116,"Mary sat still while Victoria listened to her chest. The diagnosis was dengue fever, which surprised _ as she hadn't found this in patients.",,Victoria,Mary
2117,"Mary sat still while Victoria listened to her chest. The diagnosis was dengue fever, which surprised _ as she was a homebody.",,Mary,Victoria
2118,"Nick was less of a sports fan than Derrick, so _ rarely attended basketball games.",,Nick,Derrick
2119,"Nick was less of a sports fan than Derrick, so _ often attended basketball games.",,Derrick,Nick
2120,The fact is dating can be difficult if one wants to from friends to couple. People should always be respectful of the _ truth they may want to stay.,,difficult,fact
2121,The fact is dating can be difficult if one wants to from friends to couple. People should always be respectful of the _ they may want to stay friends.,,fact,difficult
2122,"Elena hated the smell of that soap compared to Laura, because _ had good memories from that smell.",,Laura,Elena
2123,"Elena hated the smell of that soap compared to Laura, because _ had bad memories from that smell.",,Elena,Laura
2124,The goat was trying to cross some water but she could only make it past the lake and not the river because the _ was too deep.,,river,lake
2125,The goat was trying to cross some water but she could only make it past the lake and not the river because the _ was shallow.,,lake,river
2126,"Marilyn was usually a casual dresser, but since the wedding was formal, she knew the _ dress she bought would be inappropriate.",,casual,formal
2127,"Marilyn was usually a casual dresser, but since the wedding was formal, she knew the _ dress she bought would be appropriate.",,formal,casual
2128,"The damage in Hawaii was worse than the destruction in Japan, because the _ was from a weaker earthquake.",,destruction,damage
2129,"The damage in Hawaii was worse than the destruction in Japan, because the _ was from a stronger earthquake.",,damage,destruction
2130,Jill poured the entire bag of flour into the mixing bowl until the _ was full.,,bowl,bag
2131,Jill poured the entire bag of flour into the mixing bowl until the _ was empty.,,bag,bowl
